variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,1,67,0.07,0.07,0.0,0.012069327778843522
ekf_random,1,68,0.056,0.056,0.0,0.010097295355802217
ekf_random,1,69,0.056,0.056,0.0,0.01045794380524941
ekf_random,1,70,0.058,0.058,0.0,0.009730767092339419
ekf_random,1,71,0.075,0.075,0.0,0.013386967577102428
ekf_random,1,72,0.059,0.059,0.0,0.009728385869654615
ekf_random,1,73,0.066,0.066,0.0,0.01060696575060668
ekf_random,1,74,0.065,0.065,0.0,0.013163107496684675
ekf_random,1,75,0.069,0.069,0.0,0.01210439064369122
ekf_random,1,76,0.069,0.069,0.0,0.0120700245889589
ekf_random,1,77,0.059,0.059,0.0,0.010083286955913422
ekf_random,1,78,0.06,0.06,0.0,0.010240610463651049
ekf_random,1,79,0.058,0.058,0.0,0.010799603443408802
ekf_random,1,80,0.077,0.077,0.0,0.012595725962356445
ekf_random,1,81,0.077,0.077,0.0,0.012861745615709559
ekf_random,1,82,0.063,0.063,0.0,0.00999620882430538
ekf_random,1,83,0.078,0.078,0.0,0.012746192238154874
ekf_random,1,84,0.057,0.057,0.0,0.010265908204706934
ekf_random,1,85,0.067,0.067,0.0,0.01283136161184576
ekf_random,1,86,0.076,0.076,0.0,0.013439710194198056
ekf_random,1,87,0.063,0.063,0.0,0.01244907671790823
ekf_random,1,88,0.063,0.063,0.0,0.010015165022902846
ekf_random,1,89,0.057,0.057,0.0,0.010375971922288823
ekf_random,1,90,0.071,0.071,0.0,0.012448466004209277
ekf_random,1,91,0.079,0.079,0.0,0.01448155812973787
